trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_12_vs_Student_0,sw_Ablated_12_vs_Student_1,sw_Student_0_vs_Student_1,sw_self_reference,teacher_vs_students_mean,teacher_vs_students_std
201,2,120.0,270.0,False,0.13172275713351891,0.06741365383062586,0.09059829049854423,0.13990036800978545,0.09956820548207239,0.032154551651446525
202,2,120.0,300.0,False,0.0972879122254798,0.08249665048189411,0.13152622319516538,0.06926022078081731,0.08989228135368696,0.0073956308717928465
203,2,120.0,330.0,False,0.1299614378956868,0.1022648740821469,0.04378709722717587,0.14324768606444396,0.11611315598891685,0.01384828190676994
204,2,150.0,0.0,False,0.04950102368912808,0.05962245111861422,0.02994774273724579,0.023359445745676395,0.05456173740387115,0.005060713714743072
205,2,150.0,30.0,False,0.03871774521359203,0.04091666031774763,0.04411769358624509,0.016236741331578104,0.03981720276566983,0.0010994575520777983
206,2,150.0,60.0,False,0.030171474505660205,0.032311089142202806,0.01160647052566191,0.015626958496515433,0.031241281823931506,0.0010698073182713007
207,2,150.0,90.0,False,0.028509957749438236,0.02914986953258634,0.006554568695104586,0.007653833855802672,0.02882991364101229,0.00031995589157405267
208,2,150.0,120.0,False,0.0397192487975319,0.03539095756195046,0.015547962187236055,0.013826173052631252,0.03755510317974118,0.0021641456177907206
209,2,150.0,150.0,True,0.03957705286378441,0.04171345198865905,0.02007452060317622,0.0182908671986082,0.04064525242622173,0.0010681995624373213
210,2,150.0,180.0,False,0.05029091443337885,0.03650973659842746,0.053069728627059595,0.012022358439151577,0.04340032551590316,0.006890588917475696
211,2,150.0,210.0,False,0.04103549357484994,0.046625969123371844,0.02795425295341542,0.01751032756060218,0.04383073134911089,0.002795237774260953
212,2,150.0,240.0,False,0.03834554435106845,0.028972099548792745,0.015131749095615946,0.016525250174303806,0.0336588219499306,0.004686722401137851
213,2,150.0,270.0,False,0.04997639837003222,0.06017235662405406,0.029764863829298726,0.02724404094375082,0.05507437749704314,0.005097979127010922
214,2,150.0,300.0,False,0.03845276821934356,0.0447846158043491,0.023669858124752554,0.0144745246603393,0.04161869201184633,0.0031659237925027693
215,2,150.0,330.0,False,0.03397520691905956,0.03216084877730045,0.03617288795440324,0.028248137906443316,0.033068027848180005,0.0009071790708795532
216,2,180.0,0.0,False,0.08475189484656279,0.09927895943857845,0.06523873031311613,0.06973748918140193,0.09201542714257062,0.0072635322960078325
217,2,180.0,30.0,False,0.05749223256001801,0.1017839424533459,0.05326023372553761,0.044207703360015345,0.07963808750668196,0.022145854946663948
218,2,180.0,60.0,False,0.06164870441556865,0.05941466233796999,0.012859124414985415,0.015986584819354124,0.06053168337676932,0.0011170210387993276
219,2,180.0,90.0,False,0.027144034335084048,0.02758668151168047,0.009682080797061086,0.014296118266602716,0.02736535792338226,0.0002213235882982112
220,2,180.0,120.0,False,0.0319107145073281,0.03939752597788391,0.014647220583965129,0.013265739724526115,0.035654120242606,0.003743405735277903
221,2,180.0,150.0,False,0.03395276510760173,0.043496446579722896,0.029272728667831024,0.010820993876738258,0.038724605843662316,0.004771840736060583
222,2,180.0,180.0,True,0.09209926973423385,0.07720666160231132,0.04412494783796807,0.021765870094186145,0.08465296566827259,0.007446304065961265
223,2,180.0,210.0,False,0.05080933443477985,0.0606418224552858,0.05384733628575315,0.01678151420702436,0.05572557844503283,0.004916244010252976
224,2,180.0,240.0,False,0.02077535663641559,0.01918073082714176,0.011738184944698788,0.019089939664231573,0.019978043731778673,0.0007973129046369137
225,2,180.0,270.0,False,0.03474970875643496,0.030195532119057268,0.017153548051688464,0.013796937306683379,0.03247262043774611,0.002277088318688846
226,2,180.0,300.0,False,0.021741853225052617,0.019318661824125442,0.015019799611058707,0.010095830218013753,0.020530257524589028,0.0012115957004635875
227,2,180.0,330.0,False,0.025994314032058628,0.03957339572820266,0.033490362765946344,0.02260557761652167,0.03278385488013064,0.006789540848072017
228,2,210.0,0.0,False,0.0691015316841172,0.1010101209313139,0.043336361742745404,0.03112490055607443,0.08505582630771555,0.015954294623598347
229,2,210.0,30.0,False,0.07343080417846344,0.07977394574001993,0.03066090086496101,0.0352621910763026,0.07660237495924169,0.003171570780778246
230,2,210.0,60.0,False,0.07861648883889616,0.05356836789987743,0.07572627939095017,0.02608949400033684,0.0660924283693868,0.012524060469509365
231,2,210.0,90.0,False,0.06980037622655405,0.07814197387326305,0.07395890722870739,0.06995007048669963,0.07397117504990855,0.004170798823354499
232,2,210.0,120.0,False,0.04741996712475925,0.045283982043666446,0.0320596624507994,0.020923079851798407,0.04635197458421285,0.001067992540546403
233,2,210.0,150.0,False,0.05188322273458489,0.0550822567484657,0.019291157416831434,0.022731463082193773,0.0534827397415253,0.0015995170069404048
234,2,210.0,180.0,False,0.049392463261130545,0.09809110482420319,0.06888983304531886,0.008781415892688757,0.07374178404266687,0.024349320781536322
235,2,210.0,210.0,True,0.0554249685353416,0.09463478647534619,0.08411365331737256,0.013202911327114595,0.0750298775053439,0.019604908970002295
236,2,210.0,240.0,False,0.056444867451047,0.039166039132188274,0.03025397076159144,0.016445003930730135,0.04780545329161764,0.008639414159429364
237,2,210.0,270.0,False,0.027788097736311274,0.03713818771947987,0.020554867313646353,0.01429095335368175,0.03246314272789557,0.004675044991584297
238,2,210.0,300.0,False,0.02859855487572619,0.031625442013787405,0.012315418183340334,0.013879828113010133,0.0301119984447568,0.001513443569030607
239,2,210.0,330.0,False,0.028179590009722588,0.021351630525919364,0.025475654908616023,0.02928246684493072,0.024765610267820974,0.0034139797419016123
240,2,240.0,0.0,False,0.05158446793994928,0.06757277731932551,0.0209665785895068,0.03706050090162844,0.059578622629637396,0.007994154689688115
241,2,240.0,30.0,False,0.05988484486916707,0.16984961760891115,0.15049353164201013,0.06293221847096478,0.11486723123903911,0.05498238636987204
242,2,240.0,60.0,False,0.16223704492447408,0.14102622865432585,0.1282293021820374,0.13588863629376116,0.15163163678939995,0.010605408135074115
243,2,240.0,90.0,False,0.09847187475688957,0.07495927817782755,0.048299100251011015,0.06158422282214171,0.08671557646735856,0.011756298289531009
244,2,240.0,120.0,False,0.04433189590972772,0.08956710589505006,0.0911545704596525,0.03213952631598581,0.06694950090238888,0.022617604992661168
245,2,240.0,150.0,False,0.044608258993113645,0.04157580901702118,0.03255880308892818,0.02838361637818713,0.04309203400506741,0.0015162249880462317
246,2,240.0,180.0,False,0.05772408664077226,0.10579306415735594,0.07077650057461209,0.034090675854390184,0.0817585753990641,0.02403448875829184
247,2,240.0,210.0,False,0.06775193674437605,0.049168237434108794,0.07095076232398345,0.020297816191048937,0.05846008708924242,0.009291849655133626
248,2,240.0,240.0,True,0.03025819189357551,0.02379412726041638,0.019049384493986195,0.018096538539482017,0.027026159576995945,0.003232032316579564
249,2,240.0,270.0,False,0.047794997177615775,0.08164707588552104,0.045354310606461105,0.015957147502725595,0.06472103653156841,0.016926039353952635
250,2,240.0,300.0,False,0.02655557485899035,0.029967054843546746,0.01491240606721701,0.013157762475429408,0.028261314851268548,0.0017057399922781984
251,2,240.0,330.0,False,0.026583004151578972,0.08003059775772571,0.06186911373276104,0.026133174962736393,0.053306800954652345,0.02672379680307337
252,2,270.0,0.0,False,0.037684003228971454,0.055315420261791294,0.032649477617313585,0.01814623252005201,0.046499711745381374,0.00881570851640992
253,2,270.0,30.0,False,0.09520587765354419,0.06892386972824749,0.05573818340749373,0.07663560407921269,0.08206487369089584,0.013141003962648348
254,2,270.0,60.0,False,0.04494393869865332,0.07998157733023692,0.06194042170975622,0.02622697806172998,0.06246275801444512,0.0175188193157918
255,2,270.0,90.0,False,0.046002486414185875,0.03619180243125493,0.028575131814146674,0.04435698421629908,0.0410971444227204,0.004905341991465473
256,2,270.0,120.0,False,0.06106083080102655,0.1270610488839704,0.16847088162381035,0.09775712127475165,0.09406093984249847,0.03300010904147193
257,2,270.0,150.0,False,0.06621167904730349,0.07846134864313167,0.026061655646739804,0.0731790066275968,0.07233651384521758,0.006124834797914092
258,2,270.0,180.0,False,0.033835697766582504,0.07533627818570138,0.06330462268395999,0.038874299092618,0.05458598797614194,0.020750290209559437
259,2,270.0,210.0,False,0.05124716044555168,0.054036836882296505,0.027034018490317016,0.021353909222561862,0.05264199866392409,0.0013948382183724128
260,2,270.0,240.0,False,0.05336769983441633,0.06613029221787814,0.035245342000473454,0.018427364399059856,0.059748996026147236,0.006381296191730904
261,2,270.0,270.0,True,0.05821364151793847,0.10930607209238515,0.056416547879013,0.010816979053791208,0.0837598568051618,0.025546215287223336
262,2,270.0,300.0,False,0.028951398595492284,0.030937735814235517,0.01264704139749534,0.008759798354436674,0.029944567204863902,0.0009931686093716165
263,2,270.0,330.0,False,0.04170553622874922,0.04374561692993047,0.011509945258077286,0.01500796070024543,0.04272557657933984,0.0010200403505906223
264,2,300.0,0.0,False,0.06363703476335675,0.14198329463891718,0.1055429723360149,0.08503108789761368,0.10281016470113696,0.039173129937780216
265,2,300.0,30.0,False,0.05809101531744866,0.07318652102322465,0.026823297891416215,0.030763625605478302,0.06563876817033665,0.007547752852887994
266,2,300.0,60.0,False,0.05738106757054723,0.06969430072215105,0.02964800367198717,0.024576915596127694,0.06353768414634914,0.00615661657580191
267,2,300.0,90.0,False,0.06259921240569205,0.07644964489867337,0.026971514316434693,0.037070235302119246,0.06952442865218271,0.006925216246490659
268,2,300.0,120.0,False,0.05639950061427713,0.053517501378773306,0.04053746192136092,0.029089682492635837,0.05495850099652522,0.0014409996177519105
269,2,300.0,150.0,False,0.03829618794509455,0.1283311494309099,0.10979301560128155,0.16290971416135774,0.08331366868800222,0.04501748074290768
270,2,300.0,180.0,False,0.1003878210246235,0.03372399812091635,0.07364199876833306,0.04870480344161901,0.06705590957276993,0.033331911451853574
271,2,300.0,210.0,False,0.03281318207621547,0.03787321194763342,0.02228770525952481,0.017843688745570588,0.03534319701192444,0.002530014935708976
272,2,300.0,240.0,False,0.04205755158547435,0.04600723608342883,0.0075100109148155784,0.010349885349483433,0.044032393834451594,0.0019748422489772426
273,2,300.0,270.0,False,0.0467406280513771,0.046327308825968486,0.012084015710512378,0.022148850932516097,0.046533968438672794,0.00020665961270430883
274,2,300.0,300.0,True,0.021213754911783955,0.04331000700447078,0.03610165108401063,0.010711535782914268,0.03226188095812737,0.011048126046343414
275,2,300.0,330.0,False,0.047898126712644595,0.053610685082526116,0.012248705341180291,0.016865936525508128,0.050754405897585356,0.0028562791849407604
276,2,330.0,0.0,False,0.18448720972530436,0.1911525488325243,0.03942061866246245,0.02219550181937266,0.18781987927891433,0.0033326695536099737
277,2,330.0,30.0,False,0.03755611549211042,0.05670214651382282,0.03351462584112405,0.015389541923461035,0.04712913100296662,0.009573015510856198
278,2,330.0,60.0,False,0.06325247468006549,0.04428380643096602,0.04764972206471933,0.023268848762905702,0.05376814055551576,0.009484334124549736
279,2,330.0,90.0,False,0.05088222751374488,0.05895543827995955,0.06501328168546167,0.025742914015491128,0.05491883289685222,0.004036605383107333
280,2,330.0,120.0,False,0.050409912534714184,0.08298533659593929,0.04309434375651621,0.0673671063854524,0.06669762456532674,0.016287712030612553
281,2,330.0,150.0,False,0.07543880914143306,0.04229050148177798,0.057436629574501664,0.024091605224292198,0.05886465531160552,0.016574153829827538
282,2,330.0,180.0,False,0.06644151620461974,0.17191169726497582,0.11446227137531739,0.028245239521886716,0.11917660673479778,0.05273509053017804
283,2,330.0,210.0,False,0.028601458983039715,0.025226215074180262,0.007736942191511351,0.011422582740946048,0.02691383702860999,0.0016876219544297265
284,2,330.0,240.0,False,0.043117822364475415,0.05047296486723428,0.01732402690939315,0.015396069903148105,0.046795393615854844,0.003677571251379432
285,2,330.0,270.0,False,0.06477339865697408,0.08201651707992252,0.025326733016896252,0.018662163741382243,0.0733949578684483,0.008621559211474221
286,2,330.0,300.0,False,0.02390923853363412,0.026491560111517286,0.017576619409749812,0.018518966274229914,0.0252003993225757,0.0012911607889415835
287,2,330.0,330.0,True,0.7527072958324352,0.7220854580805686,0.04548978339302792,0.07120212141625452,0.737396376956502,0.015310918875933333
