model_A,model_B,n_trials,prep_steps,neural_dim,procrustes_auc,procrustes_auc_shared_q,procrustes_distance,centroid_distance_pointcloud,sliced_wasserstein_neural,mmd2_rbf,procrustes_curve_independent,procrustes_curve_shared_q,sliced_wasserstein,sliced_wasserstein_behaviour_mean,sliced_wasserstein_behaviour_median,sliced_wasserstein_behaviour_std,sliced_wasserstein_behaviour_max,behaviour_trials_evaluated,ablation_direction_idx,student_run,num_behaviour_samples
index_cued_first_diffusion_0.3_swap_7_ablated_dir_06,index_cued_first_diffusion_0.3_swap_recovery_8,16,26,16,1.132895245598726,1.5799842056141087,1.132895245598726,51.538017240536824,12.026218559435781,0.13010940106172475,"[0.8603710458638576, 0.8768703074212824, 0.7567807111373622, 0.7551608615175828, 0.6831023231056376, 0.6414023889361481, 0.643603509072655, 0.5938357646390433, 0.6746170043237836, 0.6718843006051315, 0.710315201666327, 0.7892501460608038, 0.8722022499801932, 1.0557926903253438, 1.3043778478103005, 1.7904202040028687, 2.4131548974430443, 2.9745025931555085, 3.271713801323995, 3.512771239536072, 0.7704999824664311, 0.6741607171142168, 0.6770410462807509, 0.7187691339530526, 0.7766746489780161, 0.8323745835587794]","[1.627320370122168, 1.559646031324986, 1.52362748575483, 1.3773642539807525, 1.295503237383494, 1.250899234476086, 1.2958190766781628, 1.213209353944122, 1.1603130551999556, 1.1525519239727255, 1.1623306785212748, 1.1487809546221979, 1.2020549594831562, 1.3089261139877433, 1.5775922267678155, 2.13272057164858, 2.8256871419140084, 3.339958436164934, 3.6506087788657373, 3.774788642942762, 1.4010709358166844, 1.229948397036527, 1.1135116799444122, 1.0486335790085124, 1.0186068890624846, 1.003551044807591]",2.2638472415958377,2.2638472415958377,2.488760371663143,0.523244398617988,2.8019945884732724,16,6,index_cued_first_diffusion_0.3_swap_recovery_8,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_06,index_cued_first_diffusion_0.3_swap_recovery_9,16,26,16,1.469508406357872,2.1314771826409884,1.469508406357872,57.7536005077436,14.52649364258107,0.1670004945262369,"[0.9041966058998361, 0.9179804311200283, 0.9622533831489041, 0.838049249156526, 0.7241222765168807, 0.835403686939277, 0.7687117196501302, 0.7267027073729784, 0.7089585822079176, 0.6792384250567742, 0.6462061979503343, 0.7093595411489214, 0.7785048221255257, 0.994947474871322, 1.4149611121706114, 2.174285487427866, 3.3539044994590164, 4.424084138388377, 5.528680343254626, 6.408523659363377, 0.8451952814279265, 0.6333192201254383, 0.6849055786605123, 0.7549200347428114, 0.808724230611039, 0.8663563589152701]","[1.586669570418507, 1.8058430819611415, 1.9962508599562747, 1.8999595550189927, 1.9394104778778887, 2.026001680445416, 1.8906340657838383, 1.6629259431744812, 1.6017879485061006, 1.5307410567401434, 1.4894363325605706, 1.464831497866619, 1.4889807987483026, 1.6043685750258436, 2.015647578152313, 2.7856439169323473, 3.9462208304313604, 4.888412069573726, 5.966668050829614, 6.748955690260385, 1.3118942360992694, 1.1127819526678364, 1.009771830505568, 0.9760618296579686, 0.9728741535034612, 0.9779359023539769]",1.9852935978450612,1.9852935978450612,2.0658589847209163,0.9088133971438033,3.893630826354407,16,6,index_cued_first_diffusion_0.3_swap_recovery_9,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_06,index_cued_first_diffusion_0.3_swap_recovery_10,16,26,16,2.317161464774466,2.979479830488625,2.317161464774466,50.20036591816768,14.38154910098676,0.11332695366235657,"[0.9071373899004797, 0.8789144260320182, 0.738084698907977, 0.6169893837186046, 0.6656889324971595, 0.7666110131110994, 0.8189683172002901, 0.9472914264800868, 1.1522711921756699, 1.3512416764606872, 1.4274652810100774, 1.6560057313207464, 1.9171135698285489, 2.317162775310864, 3.105586953128003, 4.3694880999547685, 6.162308204175481, 7.675649133516831, 8.772460068215223, 9.220897342310474, 1.3138780550581324, 0.9303172723115045, 0.8249913413642528, 0.8407495268889654, 0.8688892305994418, 0.9072114752179274]","[1.409676110992251, 1.4375204513741453, 1.4845018139715997, 1.4926760648857365, 1.625975551730163, 1.6924402386756854, 1.7790757998497368, 1.885084253634566, 2.127241987201558, 2.3791717287857757, 2.490449278058629, 2.6273269884093793, 2.8424211171335636, 3.2203249706452053, 3.93113329497849, 5.123217112441089, 6.830246472459287, 8.192136629923768, 9.109940124956774, 9.587976414920899, 1.685072548972416, 1.351405831800276, 1.1908355981171739, 1.1010685555170363, 1.0580279535986543, 1.0327335103330184]",2.065891603938966,2.065891603938966,2.050924189387148,0.8276638255743042,3.627122303121281,16,6,index_cued_first_diffusion_0.3_swap_recovery_10,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_06,index_cued_first_diffusion_0.3_swap_recovery_11,16,26,16,1.4448425042379835,2.031161320848538,1.4448425042379835,50.3545031776825,15.039229891998815,0.25101105275817037,"[0.9270916501650407, 1.0810099747473214, 1.2045688032057147, 1.3700116986984123, 1.6064071472184493, 1.7511345554164637, 1.5850202170143564, 1.4270222877108794, 1.3573485597407406, 1.2890216558910204, 1.1589886563174177, 1.1701119583457595, 1.2170898298837634, 1.2396056124186114, 1.4776062326989206, 1.901423778648499, 2.5227993557352364, 3.0102389876839966, 3.238842932600131, 3.6019772880923173, 0.7266875170614302, 0.6345356423262826, 0.6510706108480812, 0.704046038103947, 0.7626778874158902, 0.8262241145628259]","[1.6789489975438656, 1.9617358389588144, 2.1384737402366514, 2.2756362698758767, 2.5414328178699335, 2.586695960528236, 2.4636903877726146, 2.267889835684742, 2.1263026904957623, 1.9880027530640165, 1.8478360043978022, 1.7087309945190545, 1.6923597172744365, 1.698066080606194, 1.9952582568581398, 2.3591646076997583, 3.0037035578409945, 3.363982162283719, 3.5991496742564557, 3.8140657029658045, 1.399766975430206, 1.2850658900538516, 1.1794932279780959, 1.0981297188484707, 1.0578955301597295, 1.0363828952613812]",2.1650067617575,2.1650067617575,2.3557378328024408,0.7497465858056211,3.0251600722251473,16,6,index_cued_first_diffusion_0.3_swap_recovery_11,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_06,index_cued_first_diffusion_0.3_swap_recovery_12,16,26,16,2.1599256789044268,2.559209649616592,2.1599256789044268,54.566082217943,15.2315795287843,0.18906023804831817,"[0.9650279219876652, 0.9468651087568454, 0.8550399637366486, 0.7887211675013297, 0.8490769357916884, 0.8283416096491552, 0.7453899528918901, 0.7524579006862694, 0.8286272844647579, 0.9029106854404583, 0.9893941708734902, 1.1623002226202082, 1.4086709670486344, 1.7941639448927251, 2.5842921243964043, 3.8903559312397293, 5.662247757804264, 7.376807465433938, 8.643627091697105, 9.90534936471827, 1.0454675751012397, 0.7746564439774932, 0.7774746659743503, 0.830613271891739, 0.8738127099696643, 0.9177787479259405]","[1.392297497925979, 1.342520641973667, 1.2565056891241306, 1.1846174072154751, 1.238327937669464, 1.372175516377993, 1.3838871410428202, 1.4176888620075971, 1.4474119208281984, 1.5501222651192692, 1.6519842200603962, 1.7521397863873427, 1.989810177417282, 2.362822495922128, 3.080136553385314, 4.306101452813871, 6.013286004576673, 7.6389920511747915, 8.901697173170888, 10.204477817002784, 1.3750988407257543, 1.0593322345630218, 0.9578585093604419, 0.9354765633347741, 0.9420162069362432, 0.9576293457561438]",1.9487569062391583,1.9487569062391583,2.031046890928011,0.8812545863309229,3.832726765543708,16,6,index_cued_first_diffusion_0.3_swap_recovery_12,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_06,index_cued_first_diffusion_0.3_swap_recovery_13,16,26,16,1.45839024246465,2.3022259629730604,1.45839024246465,44.82133326076185,11.750594508475853,0.1279625972885372,"[0.769267574499036, 0.8595941060647169, 0.8273756813763088, 0.8314168733671441, 0.7429352001936196, 0.7818527637618462, 0.7756156458720198, 0.8608125199329522, 0.9946189546879558, 1.0531431303635508, 1.0888262708037417, 1.200720489251555, 1.3063749282194361, 1.4836419110918315, 1.8835881918967639, 2.470599055717258, 3.3241442137926636, 3.9981846908776, 4.582258913167623, 4.667928184516047, 0.7239899751944038, 0.5588294314744295, 0.6075155292938499, 0.7035451549927678, 0.7810490065085574, 0.849903388825473]","[1.5015844501271172, 1.7144064530645717, 1.7967282422359567, 1.895213055803357, 1.929524136745962, 2.0274618972620946, 2.0422937638258047, 2.095277777167364, 2.242543937580237, 2.352700453596545, 2.405167246193164, 2.4194752550508998, 2.501193050427125, 2.5959279583462957, 2.896010316590094, 3.4183106288723124, 4.129859198109581, 4.605565154087718, 5.088851860068663, 5.160475463517531, 1.266499085272577, 1.0772126253261944, 0.9872105233540132, 0.9790368611336779, 0.9830570464255299, 0.9941616443574747]",1.890581615487219,1.890581615487219,2.0681503993944936,0.6410573125356646,2.8319473434557736,16,6,index_cued_first_diffusion_0.3_swap_recovery_13,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_0,16,26,16,0.4869060966815358,1.3032792085228961,0.4869060966815358,36.57277833654862,10.388994325535105,0.08630725973942877,"[0.8901028347588423, 0.6870075547872915, 0.5725068802488202, 0.5290438023005551, 0.5138229955325224, 0.5160171503572433, 0.5321347835914858, 0.5107450337662525, 0.47545809862673893, 0.44704956446615307, 0.41420217766894574, 0.40718223115599544, 0.3997499400882112, 0.3826046337000704, 0.3711143538085201, 0.39145479911323355, 0.4023309774107195, 0.3909941477841514, 0.39635663336484694, 0.40583763173102, 0.5751009530712068, 0.5562225076596671, 0.5677960179417071, 0.6402753639673293, 0.7228977159154625, 0.8132022965647127]","[1.522507823763802, 1.651738344916423, 1.6286336833346093, 1.6612002321024686, 1.7852377418327539, 1.6571027523303778, 1.66232177436572, 1.6401826032671376, 1.541387226756696, 1.5135415479293997, 1.4180324598617977, 1.3941313574409648, 1.3147438572392938, 1.2475797900278796, 1.18581620117082, 1.1516379352583177, 1.1321089147309225, 1.1072864653826588, 1.0640430246914376, 1.0557723138280257, 1.2482463838343372, 1.2251737036448611, 1.1589818138532921, 1.0988011036018748, 1.0609892797932234, 1.0386299970362152]",1.1682599775144549,1.1682599775144549,1.1554224388804784,0.42420319176199345,1.8140182760118329,16,7,index_cued_first_diffusion_0.3_swap_recovery_0,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_1,16,26,16,0.4796100885435631,1.0787445700770533,0.4796100885435631,37.29203049780547,10.277662339861958,0.07900945855066033,"[0.863619899402346, 0.6848646528508863, 0.545008166780159, 0.49070074487589804, 0.48676231589197855, 0.5514739907075108, 0.48816363421976283, 0.46747537578544573, 0.4527126465654897, 0.4172356212005715, 0.4316563645525289, 0.4153422289264051, 0.40839330871569346, 0.38967451306543244, 0.39493910771797636, 0.39893161410477845, 0.3928703042272354, 0.4115751675928051, 0.4261750741581577, 0.4408625229250989, 0.588331689096126, 0.5790397516993216, 0.5549422306066115, 0.5911710901223266, 0.6591531820593318, 0.7411941079678682]","[1.4749872882205015, 1.377783949517654, 1.298202484253326, 1.2960483307323218, 1.297123276206325, 1.314829202770559, 1.2474190930380373, 1.2188795151077765, 1.2055458391007905, 1.1833572803632597, 1.1533157252963375, 1.0557928553382119, 1.0005583270886045, 0.899110772951358, 0.8466940102251769, 0.840127870715063, 0.8224163687331887, 0.8077464442125134, 0.8150354781092595, 0.795755842266723, 1.491431148081039, 1.4171385759006017, 1.2499239445961918, 1.1217889138458939, 1.046889650958838, 1.0139005569681656]",3.4081151106586134,3.4081151106586134,1.8475152561104196,4.677184905479235,20.271606312745533,16,7,index_cued_first_diffusion_0.3_swap_recovery_1,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_2,16,26,16,0.535941192094015,1.0510628676868135,0.535941192094015,31.500118392156303,9.042841135413255,0.07738783118879089,"[0.8992641428172236, 0.737536371044274, 0.6213344736223408, 0.5235148684040566, 0.5124368245403378, 0.5494781964207403, 0.5512157045426848, 0.495634730771236, 0.45066766239323747, 0.43207908804445866, 0.45187182586391894, 0.47649489296657005, 0.5006378533014927, 0.5280063453583831, 0.5468925733128964, 0.5410997906352087, 0.5442297928201478, 0.5614102897190485, 0.5685704486278752, 0.5639145536713494, 0.5617533127207008, 0.6105344493782775, 0.585828462721741, 0.5851672899074823, 0.6321067367561678, 0.7048447709823004]","[1.386138281936383, 1.3394723194602611, 1.185455367739616, 1.006891688914679, 0.9439976022037598, 0.9775538081112187, 1.058130119352344, 1.0051241409372798, 0.9707785126471313, 0.9790190130097796, 1.0244610674489105, 1.0028277273702502, 1.0324110298584082, 1.0508740204257034, 1.0570982536475935, 1.0842084940118433, 1.0846529699700966, 1.0892366294514544, 1.0982176074018228, 1.1175048524171503, 1.168447434537248, 1.2615106644218788, 1.2549916562125816, 1.191355244619208, 1.1207766365080871, 1.0591371164213026]",0.8268691894868712,0.8268691894868712,0.9122591767997682,0.32484262802812064,1.2692907279971026,16,7,index_cued_first_diffusion_0.3_swap_recovery_2,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_3,16,26,16,0.5316226977095773,1.1557101290947753,0.5316226977095773,41.30846719866754,11.0016045498856,0.10722737500951385,"[0.771074078842241, 0.7729879881201537, 0.4876278770007695, 0.47006073005488697, 0.4967144735965434, 0.5227635355170188, 0.5275616270345664, 0.46832399133976693, 0.452605055774028, 0.4317262028015931, 0.44848858978018497, 0.4592664489885156, 0.4884520313318928, 0.5250835158712122, 0.5511579356760109, 0.5710465054944281, 0.5986860107400495, 0.6027184054407274, 0.6063176545348066, 0.6168431598167496, 0.5052029411049018, 0.5354452907512326, 0.5594760993615133, 0.6333549957342617, 0.7094921149505055, 0.7904998404231356]","[1.3303474463199843, 1.5314084400471795, 1.2919625551314822, 1.2200042469558157, 1.2880218392438287, 1.2432078058746516, 1.1931603529287513, 1.178829511803476, 1.1843062873874524, 1.2003493625000226, 1.2009139256229209, 1.1867575799867476, 1.2061864783067855, 1.1830678473340366, 1.1932478316139248, 1.1820314217040149, 1.1767134542677626, 1.1692010029732147, 1.171942011035648, 1.1718517201491334, 1.1605146733770442, 1.1878548495268133, 1.1532094151288843, 1.1126882773626137, 1.0694142440085876, 1.0528889980667326]",1.193448836145297,1.193448836145297,1.1496886345012003,0.4233266824279395,1.8858484218717764,16,7,index_cued_first_diffusion_0.3_swap_recovery_3,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_4,16,26,16,0.5185583223663354,1.1713871105351807,0.5185583223663354,36.70991134898599,10.561615372755938,0.10255747370599644,"[0.7890483993484608, 0.6839029096803874, 0.553897494241691, 0.5113723832857755, 0.5254298822992127, 0.5302096606094979, 0.5752808385588266, 0.550582194679296, 0.5050536735775871, 0.4075370200922889, 0.44144104169442855, 0.4244430493556875, 0.4101947445680061, 0.4395021240897071, 0.4706548918956046, 0.48818102509629885, 0.5034995704114564, 0.5014937253763149, 0.4973067612227614, 0.5259029355899034, 0.5311854082121241, 0.5370437958412528, 0.6017576152701657, 0.6898579080922894, 0.7623865130171138, 0.8397500301856229]","[1.3609872421082825, 1.5506799745133253, 1.5745356756114872, 1.5143819259264406, 1.515730878451219, 1.477298808995926, 1.5367454358432604, 1.5809078042948712, 1.477334408159093, 1.3884880264753647, 1.3541301837781132, 1.262539352137716, 1.1561079390198128, 1.0501167162182756, 1.0307909258731303, 0.9885604357876203, 0.9593063887769246, 0.95367445386285, 0.9232039020723247, 0.9141949392513885, 1.054018109748276, 1.0690770917801828, 1.0042877849332643, 0.9797528940383643, 0.9696535189146704, 0.9801073567933045]",1.8346703145752286,1.8346703145752286,2.0744093269961814,0.7666690896004007,2.9710684174508404,16,7,index_cued_first_diffusion_0.3_swap_recovery_4,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_5,16,26,16,0.6439183321570257,1.4749813942133487,0.6439183321570257,61.89098349911663,19.37278849218925,0.49860271250036137,"[0.8144745115919019, 0.7078632287505594, 0.65600510444782, 0.6435676557123091, 0.8751474812198557, 0.878706422371214, 0.8439967050140499, 0.8309441846289566, 0.6942945416601765, 0.5445028390743791, 0.4735523990494016, 0.44339924458855906, 0.413715117317244, 0.4205403943738325, 0.43375574802176475, 0.478717767635351, 0.5054333344530683, 0.5351666281733017, 0.5546851632354759, 0.5794448249467482, 0.8021397124497163, 0.8384465401550929, 0.8735774941160116, 0.9040743439055113, 0.9271068273502265, 0.951711355272179]","[1.6580451512367578, 1.8720330844131996, 1.9963849088406567, 2.123210392212618, 2.362421420563212, 2.35761416858999, 2.2293641486311957, 2.1487392152350173, 2.016552011956938, 1.8515473435317125, 1.7205909785658502, 1.5927196752846244, 1.446844085900444, 1.3470390864232438, 1.2628416993369358, 1.2123798200109808, 1.1586714156461804, 1.130393183980845, 1.09518699659094, 1.0622405683328016, 0.994548925219084, 0.9987289759492307, 1.009051245065985, 1.0138743224236406, 1.0124942327678639, 1.0100435369109806]",2.6155439085386663,2.6155439085386663,2.0031656277105756,2.0774854828661056,9.121231656651851,16,7,index_cued_first_diffusion_0.3_swap_recovery_5,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_6,16,26,16,0.5283295223966477,1.374886731120483,0.5283295223966477,34.82421388767488,10.48086228818817,0.09864567813803149,"[0.8608127186451788, 0.7117430683671757, 0.6292961769068314, 0.5147924315129068, 0.5346002158055354, 0.600405394394916, 0.6952492147550824, 0.6827493249758775, 0.6323811027710972, 0.5917536622666008, 0.5697492387714397, 0.5068758590965902, 0.42415805714997407, 0.36136422494692894, 0.3675646947013117, 0.3340879325392261, 0.3336745034702012, 0.34044214189999983, 0.3269787314959225, 0.3468834591974247, 0.5504217953247832, 0.6253644418122621, 0.6871929132500981, 0.736408881008399, 0.7825563064128264, 0.8389349003136714]","[1.549164280133855, 1.6041399183936624, 1.4623972481897558, 1.4803670531552378, 1.5503753934768172, 1.7966149180178062, 1.9530238878566035, 1.9489885715027355, 1.902502083194579, 1.78685344209256, 1.6892180640408994, 1.589192152501129, 1.462733254158875, 1.3520164975311801, 1.3199181103586453, 1.2167525549931812, 1.168591120361298, 1.161738621114838, 1.144260406277042, 1.1288786085325686, 1.1734420606727445, 1.175842399188956, 1.155070685591687, 1.1267555770992201, 1.0954739452850717, 1.0546525909570696]",2.704240622263288,2.704240622263288,1.9954509941731446,2.483391620420086,10.849425392410463,16,7,index_cued_first_diffusion_0.3_swap_recovery_6,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_7,16,26,16,0.5322858897046495,1.1214478599207065,0.5322858897046495,35.473249789377974,10.552809947139416,0.08545873392989334,"[0.8250535506632263, 0.6641536447769787, 0.557820853779586, 0.5163862932345217, 0.5669532809742562, 0.6112869326370792, 0.6181003353479656, 0.6012802943074855, 0.5417225183537566, 0.5133021988118754, 0.5171541892415641, 0.46093831651270967, 0.4492755709397084, 0.4471270093459688, 0.4541980186890297, 0.453907061679577, 0.4675976773442818, 0.4625787151080348, 0.4681697833690484, 0.49686199441772383, 0.5442712426363427, 0.5309119240396334, 0.6078449288181667, 0.6908721837434675, 0.7636243757797047, 0.8411340262016122]","[1.4113882710042522, 1.3725316274258288, 1.2739862162343247, 1.266616914465451, 1.3144642391436225, 1.3181924459182577, 1.2637630135660904, 1.2686738084311648, 1.2826748377000086, 1.265992934268175, 1.2648596208619787, 1.2191667223782199, 1.195278285608203, 1.188067383597108, 1.1446800327107727, 1.1324755631269765, 1.1102254114862964, 1.109430027662669, 1.105054237705866, 1.0788057039622427, 1.0302479650328267, 0.9732059765526199, 0.9344007363126331, 0.9236221493703817, 0.9365239123118683, 0.9580209132053104]",1.844821733553077,1.844821733553077,2.1053613621520446,0.7697989299686461,2.972130706137678,16,7,index_cued_first_diffusion_0.3_swap_recovery_7,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_8,16,26,16,0.4718976266732262,1.4742833012349643,0.4718976266732262,37.73069815472673,10.36731738953016,0.08912492392179017,"[0.8732049591543806, 0.6972648848631857, 0.5930153649873221, 0.537576998834844, 0.5549817102510718, 0.5465398978128146, 0.5607698957987418, 0.5046901184644028, 0.4360391398994704, 0.39252923805953, 0.38351904755796606, 0.36293984809661706, 0.37558993557583814, 0.36087032557792137, 0.38418264971268307, 0.3717117720576133, 0.37086709997240225, 0.3669101084271895, 0.3722289823886227, 0.3897151209459479, 0.5425202225908665, 0.575991573524473, 0.5494889371992039, 0.5821486887507072, 0.6508798489370584, 0.73952880728039]","[1.649508107056339, 1.6324030732295922, 1.5706569125059675, 1.5027747607696038, 1.5446173359905295, 1.6092303546407243, 1.680462095512773, 1.6353942773284533, 1.6603305647285553, 1.6378162623509986, 1.6498083245322934, 1.6063060734226307, 1.598362997020355, 1.6034503899021715, 1.581553346200557, 1.5818215582506276, 1.5987038353356782, 1.6101065218753254, 1.5900872088194375, 1.5691233316152824, 1.4872565372248523, 1.3894839433817852, 1.2892931904162543, 1.1997868966636736, 1.1342304605374927, 1.0871030526505687]",1.236435779380709,1.236435779380709,1.3198710918164558,0.4025523005810322,1.7780977325774676,16,7,index_cued_first_diffusion_0.3_swap_recovery_8,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_9,16,26,16,0.4841668109929563,1.4305346972073942,0.4841668109929563,46.81951825148703,13.010050201159874,0.14385804789600254,"[0.7997971149989719, 0.6432905467486141, 0.5477866953785562, 0.44611357918032185, 0.43335687275581414, 0.513662725999749, 0.48229401913550646, 0.40686048625903726, 0.44248341625133797, 0.4607208141727077, 0.5359054774286925, 0.5280013715314997, 0.5263107837335188, 0.5427121662421122, 0.49009123801083, 0.40157853494741313, 0.3374839607242021, 0.29244693919725573, 0.25154450482386626, 0.22935582188305947, 0.5369082995384772, 0.596604079376045, 0.6580465608904174, 0.7102061897484707, 0.7630834111756736, 0.8231800663683968]","[1.538125068836189, 1.680690450956018, 1.6899702861628003, 1.7031175828979814, 1.7507122374741708, 1.8754525726973033, 1.8351499287945772, 1.6758064053783055, 1.5650179472667798, 1.4572153669878716, 1.409872406987041, 1.4126919207872302, 1.3958262701480686, 1.3985034048443437, 1.4510346361172255, 1.5295204308339014, 1.5902032311998462, 1.6400005567182987, 1.6760383038411848, 1.713347721592815, 1.2817800538094815, 1.1230485232803644, 1.0523062355938264, 1.0184776263447604, 1.0010768685764202, 0.9959572473670875]",1.5322404535630703,1.5322404535630703,1.49974299956514,0.6085235237848089,2.8646784238204024,16,7,index_cued_first_diffusion_0.3_swap_recovery_9,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_10,16,26,16,0.600489967258881,1.6508061973019343,0.600489967258881,38.672117159349405,13.191142700862802,0.14120231046088683,"[0.7740861763614759, 0.6589175109794899, 0.5501863449819393, 0.5565621424796579, 0.5346100848550982, 0.5165205113666383, 0.5831340044797827, 0.5991641471811268, 0.5795726950467999, 0.5892516332615393, 0.5928019157736689, 0.5916840428630906, 0.5689300058598443, 0.5421392853930245, 0.51152636729562, 0.5265077698486256, 0.5534139875076719, 0.5797531441424999, 0.617824991818884, 0.6142421945555563, 0.783588851445757, 0.7569743661614339, 0.7636822625678068, 0.7940676191423646, 0.8269344862433659, 0.8674113905977616]","[1.403017838163442, 1.5263341662527496, 1.4643598794246715, 1.4430732676717937, 1.542098311355771, 1.7419633589789547, 1.8358414044032194, 1.9290284084997396, 1.9735728409188975, 2.0528746349956846, 2.0813684246395305, 2.08025494988159, 2.0526946481702724, 2.0218123060632256, 1.9931025416862187, 1.9732894307621982, 1.9805650266300527, 1.9824642327851998, 1.9915887773957075, 1.9561693228270918, 1.4914024402555128, 1.2624907964499577, 1.156158909023218, 1.0986681188186997, 1.06376934908582, 1.0490133275856015]",1.616503994870257,1.616503994870257,1.5894667065863923,0.5252411622539945,2.7274007461777274,16,7,index_cued_first_diffusion_0.3_swap_recovery_10,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_11,16,26,16,0.6759130955395266,1.7011284208746351,0.6759130955395266,38.81288042865651,13.237697718078419,0.22021352914825776,"[0.818561007288416, 0.7627862133871439, 0.7100669280088729, 0.81590452442081, 1.0838657644426575, 1.2380550080414914, 1.2136187258812805, 1.1384098948831163, 0.979790487721436, 0.8363312488613585, 0.7357794758183518, 0.5949010003855498, 0.47474337997303867, 0.38200195465562903, 0.365962456881888, 0.39058101843901194, 0.4053078335190799, 0.4151653482402276, 0.44424763472485357, 0.45785657537381275, 0.6839575642546896, 0.64742661392335, 0.6317996265911409, 0.663087423763339, 0.7084180129270155, 0.7687905305286714]","[1.5493072422979446, 1.7342389897977335, 1.7463999453024697, 1.9317513803012367, 2.2324432462702246, 2.351130379358731, 2.401079334130936, 2.414394940077298, 2.337125422822973, 2.2327411102967156, 2.1705109356337022, 2.053449179777572, 1.9202216824059979, 1.7694973528028395, 1.6645844945389243, 1.6338438631825023, 1.5937629881153026, 1.5587542673528205, 1.5229890450937182, 1.487654449553761, 1.3348219109711559, 1.3076603067552928, 1.2422609050212428, 1.1704899172721814, 1.109385028799165, 1.0669884919140715]",0.9074149918980167,0.9074149918980167,0.9930560133853872,0.3425117669689178,1.491576596400353,16,7,index_cued_first_diffusion_0.3_swap_recovery_11,512
index_cued_first_diffusion_0.3_swap_7_ablated_dir_07,index_cued_first_diffusion_0.3_swap_recovery_12,16,26,16,0.745978956788922,1.417060026338013,0.745978956788922,42.466889952775205,13.533594905841053,0.1674475731149654,"[0.7549001868880728, 0.6765061994693033, 0.5196566597581815, 0.5014184682308918, 0.5365957138699662, 0.585471652873349, 0.6195302542314354, 0.6545534914006716, 0.6503054317706188, 0.6544998797664261, 0.7326522049650268, 0.7488732090589206, 0.7479752707383575, 0.7542026377803274, 0.8028296628417769, 0.8973899849861968, 0.9984868248427833, 1.0709599283434648, 1.1691249514017488, 1.2734191640337174, 0.8290142289133962, 0.7417153532247249, 0.7609242840329989, 0.8064176271841227, 0.8445840887932534, 0.8817912211125535]","[1.262807459942269, 1.0563575505643277, 0.8942205079660369, 0.8547702420072836, 0.9055998408724759, 0.9971216320636405, 1.1117252265152577, 1.2025455607808242, 1.2664923944666888, 1.3692710439957452, 1.5493758201121064, 1.6504075334278334, 1.7417739375262415, 1.813703805889623, 1.9524145548179377, 2.122674135597528, 2.248852580149202, 2.3427352692725623, 2.47057329680308, 2.5651753030454647, 1.4188567730484791, 1.1556585334329974, 1.046933184418228, 1.0007736054911112, 0.983648303229073, 0.9809926386469052]",1.5357174936064344,1.5357174936064344,1.474346352068953,0.6039484538705205,2.881788060149492,16,7,index_cued_first_diffusion_0.3_swap_recovery_12,512
