ablation_direction_idx,student_run,trial_index,sliced_wasserstein_behaviour,num_behaviour_samples
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,180,5.928016880970854,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,195,2.320955889696201,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,205,1.6710108373348436,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,209,2.869070286230384,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,212,2.7682465627199946,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,217,1.8400690208495711,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,226,0.7553948326464519,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,238,1.4053009901362392,512
0,index_cued_first_diffusion_0.3_swap_ablation_7_1,277,0.96800258633515,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,23,0.8787026752033711,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,24,1.737563161194334,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,26,1.7884956272519918,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,56,2.727735722054697,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,119,1.4205681808854864,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,121,2.3763166251694408,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,148,0.6208777164386505,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,180,1.6914835624664555,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,195,0.7751435323263308,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,205,1.1581791471590737,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,209,0.831906267570814,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,212,2.407507897371376,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,217,1.6469684552164368,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,226,1.0121741992031765,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,238,1.4523485276307997,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_0_0,277,1.4100284533121823,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,23,0.6968786995446818,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,24,0.48769268058541493,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,26,0.3285757686266827,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,56,0.7347090621008716,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,119,1.142026035771122,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,121,0.7526309589570808,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,148,1.1726522670683772,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,180,0.5218858020855632,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,195,0.7072141041430444,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,205,1.0948339639660118,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,209,0.8028216917880653,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,212,0.8675353711984721,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,217,1.248368643000848,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,226,1.5338687302080038,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,238,0.7747051319637489,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_1_0,277,0.5688038500645674,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,23,1.8134438892079752,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,24,1.5521569522148444,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,26,1.3177664855426097,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,56,1.6060315941488186,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,119,1.34075451745802,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,121,2.170645129028707,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,148,1.3328212405990805,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,180,1.5024204714184595,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,195,1.0955435829417306,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,205,1.7393663396715886,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,209,1.1738545669798885,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,212,2.149513711945816,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,217,1.9043676904472415,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,226,1.2291935064105504,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,238,0.6433137473623788,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_4_0,277,1.9700172118039925,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,23,1.0216084810556947,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,24,0.665086040955493,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,26,0.49203050019281785,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,56,0.9966089614097374,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,119,1.2601640405046761,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,121,2.199804345787687,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,148,1.4067666028847654,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,180,0.6529663719643448,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,195,1.0281254095866512,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,205,1.957585045694414,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,209,1.1392722338972383,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,212,0.8962597593565031,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,217,1.6394481462119406,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,226,1.4309180405242652,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,238,0.8605081570896956,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_5_0,277,1.2216643122971738,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,23,17.110542445336474,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,24,17.460188540477905,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,26,16.747398338597698,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,56,13.742719037990378,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,119,18.27278832479132,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,121,17.79899333608994,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,148,6.362141649311772,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,180,12.077538987154961,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,195,9.075337366260433,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,205,10.715675223914037,512
1,index_cued_first_diffusion_0.3_swap_recovery_ablation_6_0,209,13.276809254295237,512
