trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_1_vs_Student_0,sw_Ablated_1_vs_Student_1,sw_Ablated_1_vs_Student_2,sw_Ablated_1_vs_Student_3,sw_Ablated_1_vs_Student_4,sw_Ablated_1_vs_Student_5,sw_Student_0_vs_Student_1,sw_Student_0_vs_Student_2,sw_Student_0_vs_Student_3,sw_Student_0_vs_Student_4,sw_Student_0_vs_Student_5,sw_Student_1_vs_Student_2,sw_Student_1_vs_Student_3,sw_Student_1_vs_Student_4,sw_Student_1_vs_Student_5,sw_Student_2_vs_Student_3,sw_Student_2_vs_Student_4,sw_Student_2_vs_Student_5,sw_Student_3_vs_Student_4,sw_Student_3_vs_Student_5,sw_Student_4_vs_Student_5,teacher_vs_students_mean,teacher_vs_students_std
83,1,180.0,330.0,False,1.5058070262352314,0.13079317836249027,0.23485691282611165,0.4510974881076228,0.47596409040641086,0.08449068008727267,1.481137064480944,1.4316195383840649,1.4331414609255257,1.4136608052522122,1.5095244675489932,0.15410810526100693,0.34693045069286976,0.3729761876803116,0.08266651341794679,0.3480740456678791,0.33310394864080206,0.2065226593996917,0.045240857052360986,0.38993092722090184,0.4181175179482528,0.4805015626708566,0.4815942879381587
84,1,210.0,0.0,False,1.687946375588822,0.15819050992859562,0.2207961172430553,0.09078017409286501,0.1687020898895244,0.09167475254340304,1.7529807417769492,1.5844078623727955,1.6998673313219381,1.7697734117499966,1.6492037442130765,0.3334829623978428,0.19826615787880192,0.07447387924176305,0.188292924110943,0.2435280923783122,0.3629491103487367,0.14966540680954193,0.17594249505725384,0.14702694875087569,0.22634907613213612,0.40301500321437755,0.576413807980651
85,1,210.0,30.0,False,1.3086865829105219,0.08985882280867682,0.34330925525097983,0.7954444958882848,0.7666194046990653,0.17181530869726944,1.3192815148836559,1.1744566756461103,1.609119186933777,1.603543242755119,1.263655879781566,0.3164747698081306,0.8603161468700112,0.8230170868036464,0.1195835374534709,1.125054912004858,1.1019699899633233,0.20245218936630366,0.054572027147426413,0.9569292114643131,0.9234367785880186,0.5792889783757996,0.42330049615380605
86,1,210.0,60.0,False,0.9138578838514468,0.030751103653039333,0.08956066158446406,1.4519493008434585,1.4753146058596305,0.14618996221064812,0.9072242664030399,0.8819233500242439,1.664348915271602,1.6755131131459322,0.8560048839204055,0.07120479556981561,1.450954945840783,1.474777034547724,0.1419318936649238,1.4989675930485056,1.5243169409784707,0.1108437389643355,0.03334581385207906,1.5791354561440982,1.6005765553145805,0.6846039196671145,0.6242447806415131
87,1,210.0,90.0,False,1.2853687972970864,0.21060954881659616,0.04856929584041561,1.0194630128791453,0.8647590005554473,0.23520458980626385,1.379027534741331,1.2970271139791159,1.927252940411576,1.842986024025418,1.1230439563968129,0.19206754298744144,0.8151093468747999,0.6657822878117494,0.42055451826012646,0.998327547039356,0.8465450382851794,0.25294286464413995,0.16110407127856569,1.232063385101887,1.0825500267777493,0.6106623741991591,0.46616721870608707
88,1,210.0,120.0,False,1.1997829942839509,0.13111973170138747,0.16474647886042912,0.19088153016496498,0.17936689374531328,0.1276069878709173,1.141476127861777,1.1131959316814555,1.3353059149199344,1.312801120523872,1.139397455368743,0.08597432966838517,0.3045759331873965,0.2579834581203283,0.09118972275202875,0.3361260167649235,0.3093969693260652,0.061614879005793384,0.1095319105076902,0.3038173304104418,0.2826252872507205,0.33225076943782716,0.38866467154489287
89,1,210.0,150.0,False,0.6239928843677859,0.06502273035921881,0.043923415114909777,0.12212586428317077,0.11122706046861834,0.055320283822384526,0.6239176926131675,0.6235657721473644,0.6607154343363162,0.6546229346031902,0.618521081048769,0.07689812343436711,0.1083126470365331,0.10088966910499526,0.0670642498883755,0.12316061907342882,0.11050542137968641,0.04091552474309659,0.02829750958902766,0.14358941626397165,0.13043781287257472,0.17026870640268135,0.2049074046285658
90,1,210.0,180.0,False,0.36356462983703497,0.0593376526205108,0.08650736935251815,0.08147288160458462,0.05173804899201115,0.05705946076253131,0.371049429939074,0.36560900494203163,0.38827844440269965,0.378131437211429,0.3910683034566234,0.08002084810845822,0.09504971017575901,0.057728020037506336,0.049878122683258495,0.08430344134135509,0.10488467211531051,0.08271678369975377,0.09346064465216082,0.07787700376850659,0.055623217430413735,0.11661334052819851,0.11117713577697938
91,1,210.0,210.0,True,0.5623014909783062,0.06067661660435578,0.15091773112531892,0.19839136551819517,0.2128548806376312,0.11300656237219234,0.5336190607316327,0.574120871674469,0.46631912854218227,0.49116141617634823,0.5891436279500505,0.17161007729701352,0.16947531405317412,0.18810494470915062,0.12983727550033564,0.31962306822492015,0.3470291849209312,0.06753878583143336,0.06357043319167907,0.2872288526628498,0.31168255166479697,0.2163581078726666,0.16289700853410627
92,1,210.0,240.0,False,0.7564905414090843,0.0827887309040004,0.22294676843504688,0.35363253972820824,0.34953281777395506,0.18153067374231505,0.8028387110617695,0.8920158093736843,0.44294195675889336,0.4468621410678252,0.9139920570444741,0.16070192808659986,0.4127028513176167,0.41249648678194384,0.11726811382335776,0.5269078594960795,0.5294773172613105,0.1332754738345006,0.041612564340828245,0.5246403467643123,0.5207116402100428,0.32448701199876834,0.2149685242042675
93,1,210.0,270.0,False,1.1855889969570415,0.032952802786255286,0.05473913129527602,0.49226805408811514,0.5271790448193279,0.07851165957964427,1.1860226836292502,1.2029307448897308,0.913020489847914,0.9082330541922554,1.248378668656924,0.04891404255335438,0.4943280269903103,0.5299977099266713,0.07818318894763962,0.527661335156471,0.5625421363270374,0.0736475229879504,0.04377943918215944,0.5466341751914787,0.5809596947861273,0.3952066149209434,0.4080407621816474
94,1,210.0,300.0,False,1.1849735485424615,0.032883384275730024,0.07195508807169693,0.5204222235286577,0.49471445818639836,0.03863467247977385,1.1794120893966535,1.2257362293174672,1.1731471216024492,1.1652307680351712,1.1981806324700686,0.09232366159279398,0.4969741916381622,0.47193117013340574,0.04715008639945554,0.5853694018943559,0.5588409750329056,0.08843386982838825,0.03131305394392647,0.5062257629659815,0.48317335824972607,0.3905972291807864,0.41071042384764855
95,1,210.0,330.0,False,1.3718170288090954,0.0820517493760951,0.06335043022308448,0.3733918938823262,0.39059502314083117,0.05471730929814646,1.3388382834536767,1.36995418873621,1.190301918569101,1.2054786569717393,1.3585423115598538,0.09582060686332605,0.30981689008526087,0.3230167138812608,0.04456703277031998,0.364558962010771,0.3811088668753909,0.07386877698575753,0.06727905250152982,0.33044636231028446,0.3450605643320432,0.3893205724549298,0.46155256846723
96,1,240.0,0.0,False,1.2588434448623622,0.19271364672293115,0.13869589774380892,0.07446720193770583,0.12473217802018771,0.06873211075225015,1.372992275984575,1.186745872248459,1.284704821727649,1.3317664679196932,1.2312449690847873,0.3014508035673549,0.15646881015004824,0.10048034575716128,0.2161384052022946,0.1582819527855953,0.24145735578450092,0.09862913516280117,0.09529399929700423,0.10072388823525444,0.154485109319704,0.3096974133398743,0.42650021039995745
97,1,240.0,30.0,False,1.0280786631030574,0.09713505908929865,0.3134252811316395,0.7934330025272129,0.8802896457467626,0.12605138511988634,1.063672118506768,0.8592415816058141,1.5136922168930769,1.5683559854584463,0.947890954523632,0.3764690867776408,0.7126684021224847,0.7995721470684563,0.1949311156204948,1.0837589535946286,1.170608575936731,0.2334244881788655,0.0914606525568447,0.889057891634353,0.9694567847403148,0.5397355061196429,0.37351140238866587
98,1,240.0,60.0,False,0.8397278182093134,0.2158082603009781,0.052721318474792396,1.488359195483687,1.5916690354331313,0.04890803883552601,0.8934334027483981,0.8488702293771386,1.6555268164004,1.697781394971097,0.8259508291102542,0.18423888910403974,1.3489242042067449,1.4479008708096306,0.18303539329820873,1.4948179347227337,1.5972543647940252,0.03208481462819747,0.1072097072299433,1.4736504241748525,1.573966444265994,0.7061989444562381,0.6472002865939853
99,1,240.0,90.0,False,1.4443793066265183,0.2553836687129337,0.3033829919756558,0.6847811460151045,0.6815747816734616,0.1970094013652564,1.3868000652388628,1.3409702267728547,1.873869729391683,1.8795897436018616,1.3147003760324876,0.08779777411564835,0.9240405944599013,0.9233317201719909,0.12216227658215112,0.9654357974702259,0.9632369700589867,0.1365637940296353,0.028732989927291726,0.8680618681277998,0.8642212299289123,0.5944185493948219,0.42735139199993616
100,1,240.0,120.0,False,1.321452091915531,0.08681562027535808,0.08769296327562558,0.1787979736095085,0.14623954325872693,0.117484610172544,1.3594489344670324,1.315657635806776,1.3862729316889952,1.3700402310287698,1.3563388619292052,0.13450313640970374,0.11582399966391338,0.08613472316312655,0.1114994436700884,0.23522425509326028,0.20426921988316632,0.14101375277700362,0.05391934737599205,0.139232543790681,0.11864757576166901,0.323080467084549,0.4476483111210459
101,1,240.0,150.0,False,0.9248014030012038,0.07062605241057152,0.0870197909233765,0.08250900314419002,0.05313220714440968,0.0755282795247388,0.9231102513531741,0.9310927839539138,0.9399393219051073,0.9383067372499384,0.935873532513722,0.03727377014179831,0.07181651500126753,0.05514615002724935,0.051323598830950196,0.05306929384987397,0.04996611645455851,0.03636038834932631,0.052805033417971034,0.05514793713936002,0.03950778582323236,0.21560278935808166,0.31734472046823764
102,1,240.0,180.0,False,0.508218311440702,0.0825092272835026,0.037113018246894995,0.20147065758731075,0.1708753783976377,0.08005351723883172,0.49158715971445444,0.5054743061079467,0.4534830753289758,0.4536260075840464,0.48289660960994707,0.0704616131466704,0.13247934081344998,0.10348069566261461,0.03440188653891766,0.18460478722714063,0.15240811946555524,0.06835201328184089,0.03846002781400966,0.1264931863010655,0.09974346983413443,0.1800400183658133,0.15715275898972011
103,1,240.0,210.0,False,0.7611336458044348,0.07224147237593803,0.1457874251689829,0.30962043031366937,0.2914512517741821,0.15549803688290675,0.7956453461003787,0.881099091754068,0.5021931247921794,0.5064319575445331,0.8881087199646294,0.1449937839257509,0.3386872041411531,0.3259938245182063,0.11306943561207003,0.45181006230616505,0.42837723184225024,0.0947842735067698,0.04935551411059262,0.4454180054441187,0.424268222389301,0.2892887103866857,0.2268104073169348
104,1,240.0,240.0,True,0.594715775387668,0.1397835787622984,0.14108999518554033,0.3145214885183704,0.37909178153678535,0.15845366690014223,0.680093529758691,0.7097659136262567,0.417824989544049,0.3934011955799429,0.7222171031907576,0.08945816950908146,0.4454231307618516,0.5124356596090907,0.10266492300784259,0.4483631920404762,0.5106014326313106,0.02733532966581447,0.08453290479876806,0.46348749788512855,0.5247579776066675,0.2879427143818008,0.16502957242935645
105,1,240.0,270.0,False,0.6470260429135951,0.1355150360296053,0.1285099460802076,0.25066492285522757,0.2643009633628486,0.10962574280359176,0.7034407573516441,0.7208261869761414,0.7467484657946114,0.7507983025208149,0.7130396353477644,0.034801003063606444,0.3797880917101081,0.3913007749563208,0.059167114064893674,0.3581369081730856,0.3686584277914857,0.03296130182608102,0.02503453706400629,0.32928788854269114,0.34016425599157046,0.255940442340846,0.18492993157593832
106,1,240.0,300.0,False,0.7564493653220992,0.08017807327430632,0.10824733138215395,0.40747505445317544,0.3779222707045371,0.04334665724366039,0.7836911347292315,0.7768250601057571,0.78878049252406,0.8220279787907421,0.7869719026412572,0.044922268976426934,0.4696390099738577,0.43851609295298993,0.08050276907836434,0.4984166096775626,0.46778961621149506,0.11317512127612468,0.06134562212007503,0.39358484318887554,0.360648175469942,0.2956031253966554,0.25060410325392085
107,1,240.0,330.0,False,1.0811046297226157,0.14729776428974595,0.05093175015808167,0.32675088435738087,0.33051722825720964,0.0631606411022311,0.9924743488024748,1.0567408986886273,0.8855861469789089,0.888960150535038,1.0505855916348157,0.1224374465526106,0.20380245894652252,0.24026406069092576,0.1054999059399871,0.29906255015857075,0.30275982849072547,0.05806232610468198,0.06548113737942807,0.27022826679586975,0.2850909001558517,0.3332938163145442,0.352743138882748
108,1,270.0,0.0,False,1.3480423414038172,0.1517535986477143,0.08533704760323543,0.19446450017185934,0.346839544516209,0.11837359509124563,1.4086605473927687,1.2945265962235641,1.206757020871212,1.1238403187645762,1.3745250141345062,0.204654244807048,0.3175547319014208,0.471020925560068,0.06589877380621606,0.14050259547475383,0.2931549509145879,0.1645439453710178,0.19592338185772068,0.25657941513027366,0.4123372462346775,0.37413510457234683,0.4434323851606573
109,1,270.0,30.0,False,1.3357116540621672,0.06616054741357791,0.22364960503031614,0.15814692364515906,0.03595878468309641,0.1077192187627192,1.3511542136071057,1.226443042302118,1.2590782189714993,1.3415276045980937,1.2723672535438828,0.2672470347078292,0.2044662426947756,0.07194424778612414,0.14412026271487954,0.07049133810059106,0.22545904942609835,0.13951506823977441,0.1589239065056352,0.08494357432146045,0.10115905839632794,0.32122445559950596,0.4577695918173504
110,1,270.0,60.0,False,1.1752264019406389,0.1615629521878838,0.28826101172867513,0.4243961941910186,0.26768893092855195,0.18376200469251264,1.1176438390644967,1.0616451898567498,1.370451455053126,1.2876478466161418,1.0706718111000904,0.17863590799852555,0.5641801425516408,0.4041507606192052,0.09535512136329524,0.682232406946716,0.5229272531425369,0.13076477654361557,0.1640973289886501,0.5700822525546134,0.4117285936124907,0.4168162492782135,0.34963727585427723
111,1,270.0,90.0,False,1.770994564930824,0.07846987979117565,0.17335190774058734,0.29710742412118984,0.4248263543077946,0.15342309863679254,1.7902905881993767,1.7385467033912825,1.9752629431029691,2.0599191825708862,1.8233280499686506,0.1307800940473485,0.3289385888573226,0.4615119763659915,0.17837085912759781,0.4436883835517414,0.5737781399950606,0.28985501656537305,0.14239227407136643,0.18864631776990162,0.31386532306203785,0.4830288715880606,0.5866597125844683
112,1,270.0,120.0,False,1.1680182476793926,0.12297678182714139,0.13422432946514845,0.04395340702079667,0.1431941295645404,0.045115364904272225,1.1648401624774753,1.1576333912074654,1.1694103606279689,1.1638512629805102,1.1686613791324296,0.19400665237037712,0.12516300724701895,0.21135524577912498,0.09887143999409309,0.1220116078291162,0.05888994787931939,0.1415563203976401,0.12861109937803875,0.04742958862844546,0.147049277402516,0.2762470434102153,0.4008331675657142
