trial_idx,cue,color1_deg,color2_deg,same_color,sw_Ablated_1_vs_Student_0,sw_Ablated_1_vs_Student_1,sw_Ablated_1_vs_Student_2,sw_Ablated_1_vs_Student_3,sw_Ablated_1_vs_Student_4,sw_Student_0_vs_Student_1,sw_Student_0_vs_Student_2,sw_Student_0_vs_Student_3,sw_Student_0_vs_Student_4,sw_Student_1_vs_Student_2,sw_Student_1_vs_Student_3,sw_Student_1_vs_Student_4,sw_Student_2_vs_Student_3,sw_Student_2_vs_Student_4,sw_Student_3_vs_Student_4,sw_self_reference,teacher_vs_students_mean,teacher_vs_students_std
154,2,0.0,300.0,False,0.04680385977679845,0.07043585252259235,0.05588990169895338,0.40428569248497215,0.3804764172118531,0.03422343982821243,0.043601840551391866,0.39648407461105606,0.3742502619136496,0.07039161791828859,0.3759391279727933,0.354307245105123,0.434244986501497,0.41165292088129635,0.05557106310539646,0.06364941556717545,0.19157834473903387,0.16430058189805066
155,2,0.0,330.0,False,0.16354751779358115,0.076738144843194,0.1363793498492206,0.7603562785621326,0.7065178924050795,0.10579714791974726,0.03963758292545504,0.608003830298123,0.5551369389744324,0.09264042139374401,0.6934785992658126,0.6390926831503396,0.6439021350092117,0.5909568630716107,0.06266185140023438,0.09135656785931419,0.36870783669064155,0.2996056471322327
156,2,30.0,0.0,False,0.061963370985016177,0.09621948518240964,0.11420457748264831,0.22684745889627508,0.1977317140061034,0.08985296548776137,0.06035947400844617,0.17879789883591707,0.14952850618374242,0.10000585040670248,0.1795387020382408,0.14858924784029803,0.12607158844438965,0.10208592982111565,0.037705935753192324,0.02236232711438363,0.13939332131049054,0.0625227069027331
157,2,30.0,30.0,True,0.16785801730650857,0.2447321879696303,0.2765205661796669,0.22792554055559905,0.14458426317331274,0.09805230965693794,0.1267784420579115,0.08363540309134584,0.10037798458000771,0.05525588082786737,0.09827277748952912,0.16961939615025987,0.14589758258091534,0.21887736834624835,0.09326730382587037,0.03579477130445563,0.21232411503694354,0.04895057382017868
158,2,30.0,60.0,False,0.12813047299473992,0.28261388704991625,0.23779061652707828,0.14398913340502645,0.13531182287474192,0.1687445018194019,0.12444643796538502,0.06213010711511669,0.03626595715910039,0.0625316504419199,0.19130908207411507,0.16871559887034615,0.15272515365027312,0.13032357658895674,0.058256525600839985,0.04501490036083057,0.18556718657030058,0.06276728584538116
159,2,30.0,90.0,False,0.09203551712591536,0.11741216854177919,0.09951550435850698,0.09538792812713356,0.06426409154321663,0.06119008568847939,0.03411972614983443,0.029249860285593725,0.04447574895360944,0.03922106641016189,0.07804172958539433,0.09705549559803514,0.05095377999188064,0.06966270177132353,0.03807873780830838,0.03200787056531439,0.09372304193931036,0.017135791108200054
160,2,30.0,120.0,False,0.041973910332366623,0.050325122410530436,0.041223438682716856,0.0840903462752236,0.09658682730241874,0.05695412820163419,0.03505112046386781,0.0705236731633669,0.07552061587486851,0.051728786862266535,0.10837917112377007,0.11412852593797879,0.0794574594652312,0.08278550422791602,0.030934911155466278,0.08163075596940916,0.06283992900065125,0.02302050022068142
161,2,30.0,150.0,False,0.061341775600438825,0.14904028856564697,0.08703851640531327,0.2316391014730379,0.30180879161459984,0.13024830833661588,0.09237707070748188,0.21300849927724808,0.2830051324264864,0.21237224026768167,0.12697706224026192,0.19922113329764954,0.29330955581104523,0.3643430372357547,0.08905814856065389,0.11320436979163206,0.16617369473180738,0.08969755884145976
162,2,30.0,180.0,False,0.07602188897334887,0.08004395055504426,0.10293718662283642,0.46407674567865365,0.7013563568902665,0.07697842461275578,0.06520158182230607,0.42177162266147167,0.6498965729497419,0.110484563796938,0.4472632042382084,0.6751582380229386,0.4001533296580563,0.636420412665754,0.24692155776939434,0.1562620757911965,0.2848872257440299,0.25465534916148397
163,2,30.0,210.0,False,0.10837305904280178,0.38871963722313574,0.2623584299516266,0.20046291542342476,0.12405053591695739,0.30224863534831214,0.17349416518682698,0.13580402623676596,0.21447253024750712,0.16001493823616586,0.24382418032876252,0.46651521122635353,0.1310920585186955,0.3661101932545995,0.2513753211420291,0.04270312358216753,0.21679291551158925,0.10223277057493015
164,2,30.0,240.0,False,0.06496324976016679,0.22982815347492677,0.042111566908224304,0.18984316248421002,0.16158796129059882,0.2540764848229648,0.03856218896871119,0.23816439319895544,0.2025354509376628,0.2511622423008047,0.11675053038813545,0.14310974344344332,0.21256464399367234,0.18742479219477148,0.04990002664314946,0.035112217526406315,0.13766681878362536,0.07239463878299647
165,2,30.0,270.0,False,0.03862384360805835,0.13585951893387832,0.3222531165666781,0.6309384656847058,0.746695650153584,0.1374246769591102,0.33254210628910663,0.6488628277483487,0.7661611692183192,0.213216116396716,0.5300943498503422,0.6471691209472938,0.334598694728945,0.4556638163753695,0.12977210744589013,0.09441752499388226,0.3748741189893809,0.27451098240889127
166,2,30.0,300.0,False,0.08962181737288479,0.20328592289810457,0.14036691367201193,1.172289688264721,1.0307135324983738,0.12593479397553192,0.07341372689568347,1.2452043017656411,1.1054672397364846,0.1119957226431755,1.3565285674311491,1.216478395078883,1.2839773757297943,1.1467044906224375,0.14390399039459337,0.034930197391284196,0.5272555749412191,0.47237726444138983
167,2,30.0,330.0,False,0.04000445004505019,0.0773535844204916,0.052688890899231816,0.7117385323269768,0.7221803145605774,0.061180951065396186,0.02612550694335248,0.6899897997098045,0.702614415528342,0.05460554288831843,0.6499967982450897,0.6624693524717391,0.6777976888462998,0.6909683996567839,0.04239909627787038,0.03155264026490558,0.3207931544504656,0.3237081888666607
168,2,60.0,0.0,False,0.03451981811742498,0.05708299632920728,0.034865757953317235,0.05435385588843055,0.053296767598487324,0.06652544623097925,0.042781256352042815,0.03737318194785417,0.04092119731277365,0.065545531919922,0.08382149625779466,0.0863366629264072,0.07391198023552153,0.07636570503560455,0.02527562092040842,0.024221935615456304,0.04682383917737347,0.009982333397402308
169,2,60.0,30.0,False,0.05692118875765721,0.08821536438048877,0.09234123451334675,0.08926315055913336,0.04895223598322887,0.059622426413725275,0.04486805472407594,0.09087780170747724,0.0896255075371063,0.06126807361018888,0.0757096776129121,0.10378764685114147,0.09716790814208182,0.12476099016722411,0.05948476394955545,0.033877220349530474,0.07513863483877099,0.018352302646510263
170,2,60.0,60.0,True,0.07382057781334173,0.07734231612229675,0.08780484067341415,0.10983253954493731,0.108856770459454,0.07355212545245711,0.05033654026837295,0.04959136877814206,0.08236893729366004,0.10864132445180932,0.08576795561843198,0.13545788202467304,0.0678377290697584,0.08296443852988235,0.07250189067606291,0.0626670790985827,0.09153140892268878,0.015257724197472441
171,2,60.0,90.0,False,0.10944455666748348,0.1081747335934993,0.10753948515357248,0.15466719515745164,0.1500596598393149,0.07909540024820698,0.04341460021579052,0.09002648483459896,0.10062442302594019,0.0722568675839397,0.1268164744030503,0.13770415175582595,0.07215124199053081,0.0832364846310846,0.035572161415784856,0.03127301204261687,0.12597712608226436,0.02160225047763523
172,2,60.0,120.0,False,0.06924381175567315,0.055216127240319046,0.04418772909254372,0.2712693358118776,0.17947645607307144,0.06509441425297585,0.05113179656062887,0.2876873409852851,0.19884727309874978,0.052255140110800874,0.25092661276702916,0.16545785710322458,0.2803398006054548,0.18923411457182215,0.11826900922416944,0.060663255090079755,0.12387869199469699,0.08816493720409672
173,2,60.0,150.0,False,0.15537341911861488,0.32326982567100476,0.33635352822776077,0.9260651001117444,0.9869149585111652,0.19234114809226627,0.2264771600817333,0.8253815804013127,0.8860808010467764,0.14607924500024597,0.7113763196046556,0.7714290313662913,0.6054860568442132,0.6651981915686573,0.07325954660063233,0.06807227640700536,0.5455953663280579,0.342053844209962
174,2,60.0,180.0,False,0.1578214057466285,0.2069839413500787,0.054141239187856426,0.9416517011424412,0.9384741859738374,0.08352309127300825,0.13901875530221738,1.0734255883681754,1.0685305401657497,0.18582616773579264,1.1375626710431572,1.1338722372857704,0.962099818184987,0.9587035192393275,0.03475987621579153,0.030803793576812462,0.45981449468016844,0.3952154091842241
175,2,60.0,210.0,False,0.15612762261413798,0.15475864500943282,0.19030910204754609,0.9780739789043682,1.151595791995413,0.03382871568637399,0.0739410120165633,1.103998874446365,1.2754952164280646,0.05262672834102638,1.112692446624909,1.2853911186890552,1.1262047345539319,1.3007239640595132,0.17951959949449867,0.060686192828201695,0.5261730281141797,0.4434083729131827
176,2,60.0,240.0,False,0.07858376025085063,0.09668460250963655,0.053530517483747674,0.8129935320739721,0.8431866359932219,0.15702174353078188,0.07833692151380217,0.8776739531018702,0.9016053298196978,0.13557466409042157,0.7381956712365869,0.7678254437860197,0.8427542724156689,0.8747672932344506,0.04628012723636207,0.10466226960831757,0.37699580966228574,0.36869548948604025
177,2,60.0,270.0,False,0.09512985673317056,0.2636086272078454,0.4827466047839174,0.32359291735710954,0.425160138268033,0.18366934844023078,0.40643923309423113,0.2716525934582557,0.37319834544558284,0.24289857609282756,0.16486050760347598,0.25805899089685,0.207746006174148,0.10899771495132653,0.11221580041709286,0.06171739252303867,0.3180476288700152,0.13511885922954028
178,2,60.0,300.0,False,0.14062070772226182,0.1368391773424501,0.04417144104121151,0.48721118111230377,0.4743743703580146,0.029892103430199487,0.11043432890879301,0.6138066275089641,0.6027144398094897,0.11176954584088225,0.5971493434418784,0.5861325071891754,0.5190091562656549,0.5063381721033349,0.041586322109038225,0.06445794434216756,0.25664337551524835,0.18629381491280406
179,2,60.0,330.0,False,0.02939418793135805,0.03876722050823815,0.04292705785329065,0.21596878161505434,0.2721419178561991,0.03205365396236747,0.03725276700802099,0.20806443053766366,0.2639525990207129,0.041779071672579375,0.19379348298870375,0.25074967105711743,0.18793146456896673,0.24130378373544498,0.060304691263724924,0.022847235869371176,0.11983983315282806,0.10305868037411603
180,2,90.0,0.0,False,0.05209127838850682,0.0346276261262249,0.03411605771026281,0.09523038557037633,0.0696414390325229,0.041249034353751345,0.028392014471296037,0.07324786069132884,0.06894182333776303,0.028247865407452194,0.06928483694020258,0.056689457912279445,0.08371012884820088,0.06620532634878479,0.039321999284810644,0.02304374276334112,0.05714135736557875,0.02310654421360214
181,2,90.0,30.0,False,0.059435542885519485,0.06624100474577152,0.05222950925209615,0.05516030917279771,0.05575441415814325,0.039590192923546444,0.02063881854237154,0.03736586984768314,0.0361574315237283,0.031448428799345396,0.07246742146991753,0.057486973235133326,0.046002421555168566,0.029547093218348433,0.03520553863607794,0.016494630417631623,0.057764156042865625,0.004818752825665549
182,2,90.0,60.0,False,0.08776670026957323,0.12288264304832548,0.12401661830879757,0.12740186155917152,0.0781962071623036,0.09101652816328945,0.07212966459786728,0.09506701815208969,0.08789666613870653,0.11250226590346198,0.07533820303228256,0.1161368957034365,0.07987336987092392,0.0840644631831646,0.06852351212895677,0.027322017324627558,0.10805280606963427,0.020746546224388762
183,2,90.0,90.0,True,0.22623066738381126,0.12844489385840094,0.1904582853942446,0.25241192139462465,0.4051933962602086,0.14927042185164158,0.13181906326525825,0.32061292710193234,0.43706633876624146,0.12285104479805298,0.21981621270923166,0.3539253258353767,0.2389111062390832,0.35287672036028117,0.17042351527527058,0.06763548853556955,0.24054783285825804,0.09222790366209406
184,2,90.0,120.0,False,0.07076114461345806,0.3750058976124022,0.1459743012596961,1.0902331719152372,0.866974162453724,0.36706692241551303,0.14621422171822201,1.091350851699283,0.8719828161722767,0.23904809969310656,0.750420575328114,0.5274279072383949,0.9676637565340298,0.7476659165618675,0.2839087632918782,0.10166837077414173,0.5097897355709036,0.401937745054824
185,2,90.0,150.0,False,0.256668407059251,0.25285591720432876,0.16826360453377046,1.1511118985242585,1.2989363703131431,0.09226369892546656,0.13663474079463322,1.3812908680026799,1.5276597333558666,0.10103373577898289,1.3925952936150785,1.5390520324690087,1.3025657921172762,1.4498982024307954,0.16460299093664493,0.13488224573119334,0.6255672395269504,0.4926966344228128
186,2,90.0,180.0,False,0.16194624217304673,0.06627081779426064,0.18267580664124716,1.2323576217051655,1.328526571824129,0.12370229313599329,0.054876808336198644,1.3604674235071135,1.4550506901253826,0.16648180461972845,1.2692786256346307,1.3635927742129303,1.3641596293319744,1.4605603482814458,0.10146906746824816,0.04827703665316721,0.5943554120275698,0.5623851416533682
187,2,90.0,210.0,False,0.10192474808861895,0.08158858742798691,0.19860712602286798,1.097825854051892,1.0612836013901457,0.14927716551563025,0.12091674984835,1.1613528331709453,1.1223224198030288,0.2535448394339967,1.058531996470719,1.0153902260423995,1.2761354896310202,1.2363746201826453,0.05435305504397276,0.14091455383821555,0.5082459833963023,0.4682872478704748
188,2,90.0,240.0,False,0.14048701811677577,0.13895350558948424,0.0697361971156742,0.8719564818520441,0.7979112312809951,0.04786704084680317,0.1442730983881247,0.7583667657933237,0.6858330811041008,0.13170949536939408,0.7737748614983826,0.7003329860634836,0.8927924540002872,0.8199643245704895,0.08355703077254145,0.04169914926408838,0.4038088867909947,0.35371462230287914
189,2,90.0,270.0,False,0.1572404089061134,0.08652043560425127,0.24107335325339577,0.1708697274621853,0.12912233999385875,0.14320802550538564,0.3589806914443178,0.13537775974703548,0.16573162805175928,0.2801114779304095,0.1955874021810602,0.15091068103828637,0.3154739328171531,0.28532652400856084,0.08555307918920774,0.04076184440511607,0.15696525304396092,0.05100055441201682
190,2,90.0,300.0,False,0.031564706250920636,0.03385142622592133,0.06014370372224627,0.21358365561821613,0.31450619660516543,0.028624342683674444,0.052355327140647605,0.20465976756810625,0.3105915872825259,0.04674940284932452,0.19999353625286165,0.3014069017375398,0.18538201377767233,0.28006475945552467,0.11278816301593221,0.04702864140477067,0.13072993768449398,0.11387717721386897
191,2,90.0,330.0,False,0.037875413839424096,0.017234514710732757,0.03522506036912658,0.050451462871209295,0.04572702779904497,0.028854201374607036,0.029307152862284087,0.05184104095194461,0.06907212487292125,0.032738256202794726,0.040683254364585184,0.04504631095228705,0.06717379767889377,0.07108703502062869,0.039205817462355186,0.013344507968849973,0.03730269591790754,0.011412588771098138
192,2,120.0,0.0,False,0.03586350852502602,0.03761494889387117,0.05211076057100211,0.23635463806492935,0.14490100192184077,0.03515350786789019,0.027693221646176533,0.22992228931881303,0.13852690715475796,0.0360113622848184,0.20830297732651584,0.11892604750044089,0.21328073508450762,0.12421012588692246,0.10543098153312941,0.035151027668306606,0.1013689715953339,0.07861053399205539
193,2,120.0,30.0,False,0.03986568891972054,0.08209135520795213,0.06129546523981691,0.08403731593793112,0.05919371556085454,0.07083718488007623,0.04745290293660501,0.07282576905465582,0.06227732795022576,0.03165842482549211,0.027856880748658462,0.08054759949669679,0.03992135864424959,0.055254786318819395,0.07310267421410144,0.01631501892843962,0.06529670817325503,0.016329505519289578
194,2,120.0,60.0,False,0.05717523188458388,0.03792699547502429,0.05261345773582032,0.15949548884302228,0.20683086112152305,0.040545432296055034,0.07500178020855042,0.1337862877925574,0.18389133269723432,0.06256675404678909,0.13856419392101055,0.188423850700353,0.19246313484580635,0.2427981316376031,0.059552490743169116,0.032047925088338106,0.10280840701199476,0.06759528589119648
195,2,120.0,90.0,False,0.33990198015462214,0.13105113888416825,0.2776495994133842,0.578633512878212,0.5210640272097271,0.2395135039355514,0.10329587420271355,0.8268893542366772,0.7786857359086825,0.17356101647639285,0.6349736197083578,0.5823546149303422,0.7581363132689648,0.7099935737077268,0.18225897178820055,0.09195642742748539,0.36966005170802274,0.1630207046385166
196,2,120.0,120.0,True,0.46929427157124237,0.1574741444490329,0.27249568908701605,0.514108532737714,0.7803028431871684,0.37356803915660447,0.22868086984806554,0.749152488351122,0.9614110706037262,0.1527724473016159,0.49154351385352446,0.7456549809602958,0.5716096901079308,0.8133272115060477,0.36861843434476715,0.0709059777953239,0.4387350962064348,0.21448860453362162
197,2,120.0,150.0,False,0.11663934185845365,0.19854008038892193,0.13876893721826752,0.5531002406582743,0.27906167355292955,0.27537675022954267,0.21369269960200338,0.6156187038976453,0.32542739860664993,0.2547326632687517,0.3821538816723491,0.33703109568183426,0.6274929772999,0.4029635990232887,0.37616253803862243,0.05268425557342632,0.25722205473536935,0.15827765741106747
198,2,120.0,180.0,False,0.11193851634321292,0.07702857767119263,0.1586479044586987,0.5324689644697288,0.48488562581329303,0.14010196708896366,0.15860409998424524,0.4598462166873464,0.4142649005238319,0.15022126195616053,0.5439142844988135,0.5008387517570093,0.6141348454894993,0.5672524221806903,0.0983416658501452,0.08462631261744324,0.27299391775122517,0.1947519773487826
199,2,120.0,210.0,False,0.12258576616656644,0.09766189219634153,0.08271867393888378,0.2632222027946719,0.23630139282996337,0.06374928545470296,0.13414394555403747,0.19667482501658134,0.1663632241943517,0.1336835002059158,0.20023878245064125,0.1687457435551341,0.29718292217498815,0.26948930653682107,0.04799115779212733,0.19189935402611563,0.1604979855852854,0.07447651131062591
200,2,120.0,240.0,False,0.10976313856655326,0.11438326378714754,0.12647718821840914,0.08955483385235043,0.07302482216282971,0.1509650882013695,0.06299359050738201,0.12336681991692217,0.08409387617276468,0.19866281236660077,0.07038366637373114,0.10875603259711905,0.1471868927344879,0.1005613759835662,0.06289640386358501,0.06075571209384753,0.10264064931745802,0.0190007116651112
201,2,120.0,270.0,False,0.04482930992637985,0.05426784828602407,0.0849129802978936,0.17631846057631526,0.24247748504365918,0.05324986002367352,0.09225821560266598,0.19055210977658382,0.26272204796993515,0.09981581545083319,0.18807563028631286,0.2548732120305931,0.1504712744031459,0.20834334636768542,0.07686701571404955,0.02695300411657775,0.12056121682605439,0.07664642964854386
202,2,120.0,300.0,False,0.04119725123870176,0.05788440556198116,0.051776853267754636,0.21313826278301867,0.26950916775891576,0.04224492930099305,0.0478165097122768,0.21784105647915397,0.2712902639011803,0.05068814576302155,0.20225684385273662,0.25465173784585093,0.19690127673522195,0.25120807073348383,0.061643355099032945,0.02265656247910506,0.1267011881220744,0.09542097847092045
203,2,120.0,330.0,False,0.08453283313297946,0.08074565722771843,0.07494599124818013,0.5113001327137517,0.5564243338097696,0.03919811052076252,0.03042961202983136,0.47007267651452145,0.5009365582892149,0.04776540237906676,0.4886996292656013,0.5095312259853464,0.4693328616394705,0.5119196795550662,0.07466809586830661,0.024936334219039985,0.2615897896264799,0.22278794286379716
204,2,150.0,0.0,False,0.06198829315137068,0.07106337675293528,0.05114047297804911,0.20576581611178638,0.2005266075931465,0.07616604699582379,0.05402279930146394,0.18113325905975022,0.1716444007127359,0.05819147011569914,0.24083797902424475,0.22985974478887,0.1908276715694769,0.18046747586761,0.07881215032131798,0.06454195421707938,0.1180969133174576,0.0697480992388728
205,2,150.0,30.0,False,0.07724328329488023,0.0586244474431282,0.06159742194071892,0.17995228210131375,0.10532070315499843,0.03958175513092339,0.03751227037778883,0.1522331602327155,0.08602539691293774,0.027596142505206516,0.15288745274940033,0.08081105313284051,0.14845118072295466,0.08012788754926205,0.10355378783496053,0.04766474878516561,0.0965476275870079,0.0448679070719026
206,2,150.0,60.0,False,0.16819267549511832,0.18368902400008136,0.08390426310372051,0.36478001709758223,0.5066467375275336,0.05827439437436793,0.0954244964573586,0.5209927875081173,0.6619299840967717,0.10907089890507704,0.544704217198682,0.6857144389410744,0.44336124371159674,0.5846305832823904,0.14793603945608264,0.047396028776840654,0.2614425434448072,0.15301288762835857
207,2,150.0,90.0,False,0.0720565009080276,0.0963528244964614,0.05738132128089114,1.4912547006252947,1.5341116075560932,0.08153052307879463,0.08211237525132528,1.4604756383120971,1.5051632311626288,0.11543523251002599,1.4196759291023424,1.4624788430278803,1.529297835584586,1.5722634000281237,0.06242314610741892,0.08620654872720122,0.6502313909733536,0.7044293179138928
208,2,150.0,120.0,False,0.28511839858191634,0.4227941895468553,0.4016217368430868,0.27076531276821186,0.45233990998005646,0.33842317665789357,0.3271364514878005,0.305267892074098,0.3816671142376628,0.07319005624136195,0.6278437025887786,0.7081131852872533,0.6054127008185752,0.6875714092792355,0.26312504755808086,0.059933072039942636,0.36652790954402537,0.0742417050114333
209,2,150.0,150.0,True,0.2976499439634726,0.0731254727233008,0.128037051679225,0.2234569871293053,0.2918082418849791,0.2837053053633004,0.37201494565933657,0.12007745357155762,0.18340555936511588,0.11481179405596759,0.2209464577269406,0.32411639383320356,0.3116803098515086,0.3106469531228445,0.2654288557282241,0.08019833667085052,0.20281553947605654,0.08916352434629625
210,2,150.0,180.0,False,0.12020155425648207,0.09742029911587546,0.10945213040399812,0.16456933788635353,0.08765213858252709,0.12739228407352354,0.12952049062282614,0.14559144210793096,0.10498840374398569,0.05470403249478928,0.2266865902719398,0.13001312701334097,0.2262364330060038,0.12216696115976003,0.11577864110765063,0.07546466493777639,0.11585909204904725,0.026714099250282664
211,2,150.0,210.0,False,0.09591069164855916,0.06329183278039492,0.10053909695663613,0.13715994617633498,0.12391399216505275,0.06540978433863104,0.055207581180464975,0.12393327726858092,0.1092941024391457,0.08607302488791099,0.09073714334043592,0.09270103361828594,0.15301840944383088,0.1338856987999113,0.05367558327434199,0.06697350911303213,0.10416311194539558,0.025418834452795615
212,2,150.0,240.0,False,0.05988976274722814,0.05355530191327169,0.07985833868880002,0.06952151714046627,0.058999550074085534,0.08107510725362961,0.10374862267342207,0.09924204790833015,0.08214047483962655,0.03661542552064536,0.047431894831366284,0.03305239695267268,0.04133511696634018,0.03192150696497026,0.03789308618473217,0.038592971334043394,0.06436489411277033,0.009298371758453624
213,2,150.0,270.0,False,0.08605541542909757,0.06384924825927302,0.08268297523635028,0.2722162892236451,0.2710574908103051,0.08735240610632307,0.15225115578952308,0.35076410412855785,0.3449815873025799,0.10286969923827093,0.29633361513096335,0.292578684500157,0.21011613934068923,0.21091096107695856,0.04012494238113056,0.04646777627048417,0.1551722837917342,0.0953943589309568
214,2,150.0,300.0,False,0.0695951034250914,0.06545795096868301,0.08577015891227135,0.8899416451918312,0.8782622691466204,0.04084495953017706,0.0865030775769417,0.8522316028479817,0.839976290284852,0.07149204636578205,0.8359859976628147,0.8247203911559664,0.8830521170523377,0.8724954959325741,0.05520156993146927,0.05007991384645617,0.39780542552889947,0.39713466337698955
215,2,150.0,330.0,False,0.06559071792714706,0.16735563591774527,0.0600571208193,0.5955278525263872,0.6485409108069905,0.11203819927447681,0.07593591712045494,0.5719844295988312,0.6263547931058112,0.150932343046527,0.494595093498843,0.545608948092582,0.6117497504665071,0.6640652833371186,0.06237061954492368,0.08999423418325897,0.307414447599514,0.2602527356525633
216,2,180.0,0.0,False,0.07530042583658421,0.0916210253522286,0.08875759142621743,0.06852205084232457,0.08927128205323451,0.03726129291473175,0.09715016331325117,0.0706572438940465,0.04153275909993205,0.11328987396398298,0.0853132280965666,0.05642980037233669,0.06304264949933354,0.10802393147147035,0.07445518618800503,0.0489942061657766,0.08269447510211787,0.00911294291148899
217,2,180.0,30.0,False,0.21197782645785718,0.23510491478167986,0.3998686884755959,0.12567565513806317,0.11245763109786754,0.04139993307138123,0.20152354114088533,0.23348518131814336,0.2957392870796608,0.18654631858803913,0.24314707381201323,0.30672945648075256,0.4031055451106269,0.4696612151079212,0.07526301406546254,0.03014852660323211,0.21701694319021275,0.10301767694516985
218,2,180.0,60.0,False,0.23552504276615188,0.03976449707905037,0.07705057817556286,1.9521400445678458,1.9068041204873374,0.22662208699551295,0.16670177794978916,2.1707443994407574,2.1254362314531265,0.08674876209101332,1.9549831529834494,1.9089640495969247,2.0194001004884004,1.973670278662339,0.06433461907914775,0.08663594109797737,0.8422568566151897,0.8902538623933596
219,2,180.0,90.0,False,0.12384246957134573,0.0747569631223084,0.08507803801785035,1.8930371519039109,1.9145406744140023,0.07990002106450544,0.18982145208003626,1.7852923452070701,1.8062221309585313,0.13176957788210525,1.838623252016799,1.8590582251688026,1.9585607024466725,1.9792883392384673,0.036005212873332186,0.09157033214036396,0.8182510594058835,0.8865151442290884
220,2,180.0,120.0,False,0.15446582102992557,0.11761953510864584,0.12425303071619975,0.6253854705137136,0.6716691447835361,0.24702674477490333,0.14009380289802287,0.7620041038682289,0.8102562331440748,0.19538887504200553,0.527129482238182,0.5748571909928268,0.7157092268941208,0.7626510898376424,0.07955944412568204,0.05080053120066359,0.3386786004304042,0.2537176838078902
221,2,180.0,150.0,False,0.11055961613268753,0.0773943001102356,0.058930887737685456,0.28383771637192123,0.2343470161262907,0.10621742871997719,0.1277816339295385,0.18728248298320055,0.1548924307363277,0.08791890115791196,0.24297278612047177,0.19923705337208256,0.2967403843428896,0.24590022388067806,0.07351762870480785,0.05075666079317545,0.1530139072957641,0.0895569651243853
222,2,180.0,180.0,True,0.20404687557957393,0.11951628307383054,0.144374916324077,0.29413497788732845,0.127804960360012,0.25493970797968457,0.08020311343047257,0.12042613944077357,0.09602780467809066,0.18292590245579754,0.3257253292545992,0.19398482117828159,0.16138353474236095,0.06176316388450656,0.19720393355623028,0.03835370326316404,0.17797560264496437,0.06517101079830896
223,2,180.0,210.0,False,0.09599570389025777,0.10029290286657466,0.10784721849905217,0.08578081442079713,0.07981712003011684,0.12340288712124012,0.07493134748226099,0.048793639759715825,0.13662409726773872,0.07188925551423622,0.12409281950816227,0.13708730218921436,0.0979900640357928,0.15937701660817744,0.09680877025271437,0.05807742033940606,0.09394675194135974,0.010040157764825915
224,2,180.0,240.0,False,0.08250385240315558,0.05416945452579153,0.06373767871737518,0.19980256353424355,0.11336562329471145,0.056249881483982876,0.03567724517193542,0.24695157122788206,0.15943760382874905,0.04093375466883979,0.2139524539976887,0.12476372997227608,0.21948547813373315,0.13037068599973856,0.09815314144995402,0.03463534475495024,0.10271583449505546,0.05258102854269504
225,2,180.0,270.0,False,0.08437136256128677,0.07341200568196254,0.042782736640541254,0.4744726175636892,0.4139189701864646,0.05792172866047258,0.059785221022551016,0.5033809355839525,0.4378788163444078,0.05449186199615666,0.45668944747275053,0.3968240754900376,0.4649919112863982,0.39911759857571505,0.07323836284378993,0.04519237567660562,0.21779153852678887,0.1863467839173963
226,2,180.0,300.0,False,0.12057008489678342,0.08016184836656559,0.07279896729200512,1.2326052990841245,1.2720626268525592,0.07355952046132702,0.08416320906201552,1.184313958802389,1.223617977605905,0.06380278958338245,1.189447568190307,1.2289254770233182,1.242834466946714,1.2821728510124886,0.04700774980812641,0.03801713182247987,0.5556397652984076,0.569217737426601
227,2,180.0,330.0,False,0.06250045209392231,0.07999743658566794,0.06645135302386221,0.491519642471862,0.4120820283293548,0.07343106889566886,0.06967716196842555,0.4627367018590797,0.3792723355379488,0.05915065068801133,0.4253239829984399,0.34278191783167883,0.4693896024130212,0.38666715965973086,0.13097627072486562,0.03217700570684488,0.22251018250093385,0.18898197221726332
228,2,210.0,0.0,False,0.17914562090667832,0.1051574916313361,0.064163458895474,0.0900737599193625,0.0450145873900383,0.18578668916613114,0.14161335330739408,0.11431783933768745,0.1691918305711931,0.09964930405169456,0.15178605519103933,0.08570398955260433,0.0656226663132005,0.05311615463428195,0.0869220846212799,0.06840176250771632,0.09671098374857785,0.046136155907233786
229,2,210.0,30.0,False,0.1738974573710691,0.13351941758669023,0.2925920059077722,1.3007415139149798,1.4001578667760657,0.06307846123486405,0.14277366503178837,1.441242086383932,1.5379463040216141,0.19332471181104335,1.3969107057778385,1.4946253027274539,1.5708040425745393,1.6718803599083514,0.1197213301991813,0.13010017798478668,0.6601816523113154,0.56689493032628
230,2,210.0,60.0,False,0.1380678956844756,0.10051558245965349,0.277725157808671,2.5873159296975583,2.6614674819586313,0.04700586965239397,0.16964007589671654,2.6748920165486973,2.749356746809718,0.18487587112190432,2.6574778274014124,2.7320594329612606,2.8321951318389376,2.9065272354232654,0.08622847269502104,0.022045061846723786,1.153018409521798,1.2030505395472686
231,2,210.0,90.0,False,0.052042482639473114,0.08635435553325382,0.07389964475759721,1.6719041793652747,1.7092653474297541,0.07214322370808515,0.07977572089577054,1.6430198099658126,1.6811116743641779,0.11503647496908945,1.6156513600258022,1.652362955995173,1.7170714105059752,1.7539150812239952,0.05054090177091287,0.05073584619632193,0.7186932019450707,0.7937101073448773
